recordId,dirname,question,rewritten_tool_query,agent_name,agent_rank,tool_name,score,note
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_2,2,Geofencing&&Polygon,1,
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_3,3,Geometric Calculation&&Is Convex Polygon,2,
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_3,3,Geometric Calculation&&Polygon Outer Offset,1,
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_4,4,Geofencing&&Polygon,1,
leaderboard_bbh_geometric_shapes_question_215,bbh_geometric_shapes,"This SVG path element <path d=""M 74.15,65.82 L 62.73,69.82 M 62.73,69.82 L 70.21,58.22 L 84.00,58.77 M 84.00,58.77 L 74.15,65.82""/> draws a
Options:
(A) circle
(B) heptagon
(C) hexagon
(D) kite
(E) line
(F) octagon
(G) pentagon
(H) rectangle
(I) sector
(J) triangle",SVG path shape classification; determine polygon shape from path data,agent_4,4,Geofencing&&Polygon Batch,1,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_1,1,Just Compare,3,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_1,1,Word Compare,3,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_2,2,Texts_Comparison_v1_text_compare_post,2,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_2,2,Text Similarity (get),2,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_3,3,Word Compare,3,
leaderboard_bbh_hyperbaton_question_7,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) cloth hiking huge old-fashioned shoe
(B) huge old-fashioned cloth hiking shoe",grammar check adjective order; compare sentence options; language editing,agent_4,4,Texts_Comparison_v1_text_compare_post,2,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_1,1,Just Compare,3,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_1,1,Word Compare,3,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_2,2,Texts_Comparison_v1_text_compare_post,2,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_2,2,Word Compare,3,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_3,3,Just Compare,3,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_3,3,Texts_Comparison_v1_text_compare_post,2,
leaderboard_bbh_hyperbaton_question_13,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) repulsive normal-size green old-fashioned cardboard surfboard
(B) repulsive normal-size old-fashioned green cardboard surfboard",grammar check adjective order; compare sentence options,agent_4,4,Word Compare,3,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_1,1,Just Compare,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_1,1,Word Compare,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_2,2,Semantic Analysis&&Texts_Comparison_v1_text_compare_post,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_2,2,Just Compare,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_3,3,Just Compare,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_3,3,Treediff&&diff,2,
leaderboard_bbh_hyperbaton_question_149,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) midsize circular fiberglass knife
(B) circular fiberglass midsize knife",sentence comparison adjective order; choose correct option,agent_4,4,Just Compare,2,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_1,1,Text Similarity (get),2,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_1,1,Word Compare,2,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_2,2,Text Similarity (get),2,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_2,2,diff,1,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_3,3,Word Compare,2,
leaderboard_bbh_hyperbaton_question_216,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) old drinking pyramidal brown monkey
(B) old pyramidal brown drinking monkey",grammar check adjective order; sentence comparison,agent_4,4,Text Similarity (get),2,
leaderboard_bbh_hyperbaton_question_232,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",grammar checker; adjective order sentence evaluation; multiple choice answer,agent_1,1,Webit Language&&Analyze Grammar,3,
leaderboard_bbh_hyperbaton_question_232,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",grammar checker; adjective order sentence evaluation; multiple choice answer,agent_1,1,TextGears&&Grammar check,3,
leaderboard_bbh_hyperbaton_question_232,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",grammar checker; adjective order sentence evaluation; multiple choice answer,agent_2,2,Webit Language&&Analyze Grammar,3,
leaderboard_bbh_hyperbaton_question_232,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",grammar checker; adjective order sentence evaluation; multiple choice answer,agent_3,3,GrammarBot Neural&&check,3,
leaderboard_bbh_hyperbaton_question_232,bbh_hyperbaton,"Which sentence has the correct adjective order:
Options:
(A) lovely archaic cardboard cat
(B) cardboard archaic lovely cat",grammar checker; adjective order sentence evaluation; multiple choice answer,agent_3,3,TextGears&&Grammar check,3,
leaderboard_bbh_logical_deduction_five_objects_question_43,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the second from the left
(B) The orange book is the second from the left
(C) The brown book is the second from the left
(D) The yellow book is the second from the left
(E) The blue book is the second from the left",solve logic puzzle; determine book order; multiple choice answer,agent_1,1,calculator,3,
leaderboard_bbh_logical_deduction_five_objects_question_43,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the second from the left
(B) The orange book is the second from the left
(C) The brown book is the second from the left
(D) The yellow book is the second from the left
(E) The blue book is the second from the left",solve logic puzzle; determine book order; multiple choice answer,agent_2,2,calculator,3,
leaderboard_bbh_logical_deduction_five_objects_question_43,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the second from the left
(B) The orange book is the second from the left
(C) The brown book is the second from the left
(D) The yellow book is the second from the left
(E) The blue book is the second from the left",solve logic puzzle; determine book order; multiple choice answer,agent_3,3,calculator,3,
leaderboard_bbh_logical_deduction_five_objects_question_43,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the second from the left
(B) The orange book is the second from the left
(C) The brown book is the second from the left
(D) The yellow book is the second from the left
(E) The blue book is the second from the left",solve logic puzzle; determine book order; multiple choice answer,agent_4,4,calculator,3,
leaderboard_bbh_logical_deduction_five_objects_question_122,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the third from the left
(B) The orange book is the third from the left
(C) The brown book is the third from the left
(D) The yellow book is the third from the left
(E) The blue book is the third from the left",solve logic puzzle; determine object order; answer multiple choice,agent_1,1,calculator,3,
leaderboard_bbh_logical_deduction_five_objects_question_122,bbh_logical_deduction_five_objects,"The following paragraphs each describe a set of five objects arranged in a fixed order. The statements are logically consistent within each paragraph. On a shelf, there are five books: a green book, an orange book, a brown book, a yellow book, and a blue book. The orange book is to the right of the yellow book. The green book is the rightmost. The yellow book is to the right of the blue book. The orange book is the third from the left.
Options:
(A) The green book is the third from the left
(B) The orange book is the third from the left
(C) The brown book is the third from the left
(D) The yellow book is the third from the left
(E) The blue book is the third from the left",solve logic puzzle; determine object order; answer multiple choice,agent_2,2,calculator,3,
