recordId,dirname,question,rewritten_tool_query,agent_name,rank,score,note,tool_count,llm_count,llm_names,tool_names,mean_tool_score,min_tool_score,has_any_negative_tool,has_any_nonpositive_tool,all_tools_positive,all_tools_score3,llm_scores_all_3
leaderboard_bbh_date_understanding_question_111,bbh_date_understanding,"Today is the second day of the third month of 1966. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 12/09/1965
(B) 03/02/1966
(C) 03/28/1966
(D) 03/26/1966
(E) 03/09/1966
(F) 02/22/1966",date calculation; add 7 days; format date MM/DD/YYYY,agent_3,3,2,,2,1,microsoft__Phi-3-mini-128k-instruct,calculator | <<Date Calculator&&edate>>,0.0,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_111,bbh_date_understanding,"Today is the second day of the third month of 1966. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 12/09/1965
(B) 03/02/1966
(C) 03/28/1966
(D) 03/26/1966
(E) 03/09/1966
(F) 02/22/1966",date calculation; add 7 days; format date MM/DD/YYYY,agent_4,4,1,,1,1,internlm__internlm2_5-7b-chat,calculator,-3.0,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_111,bbh_date_understanding,"Today is the second day of the third month of 1966. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 12/09/1965
(B) 03/02/1966
(C) 03/28/1966
(D) 03/26/1966
(E) 03/09/1966
(F) 02/22/1966",date calculation; add 7 days; format date MM/DD/YYYY,agent_5,5,3,,0,1,tiiuae__Falcon3-3B-Instruct,,,,False,False,True,True,True
leaderboard_bbh_date_understanding_question_174,bbh_date_understanding,"Jane is celebrating the last day of Jan 2012. What is the date today in MM/DD/YYYY?
Options:
(A) 01/31/2012
(B) 01/29/2012
(C) 02/10/2012
(D) 03/22/2012
(E) 01/30/2012
(F) 01/21/2012",date lookup; calendar date today; format MM/DD/YYYY,agent_1,1,3,,1,1,microsoft__phi-4,current_time_service,3.0,3.0,False,False,True,True,True
leaderboard_bbh_date_understanding_question_174,bbh_date_understanding,"Jane is celebrating the last day of Jan 2012. What is the date today in MM/DD/YYYY?
Options:
(A) 01/31/2012
(B) 01/29/2012
(C) 02/10/2012
(D) 03/22/2012
(E) 01/30/2012
(F) 01/21/2012",date lookup; calendar date today; format MM/DD/YYYY,agent_2,2,3,,1,1,microsoft__Phi-3.5-mini-instruct,current_time_service,3.0,3.0,False,False,True,True,True
leaderboard_bbh_date_understanding_question_174,bbh_date_understanding,"Jane is celebrating the last day of Jan 2012. What is the date today in MM/DD/YYYY?
Options:
(A) 01/31/2012
(B) 01/29/2012
(C) 02/10/2012
(D) 03/22/2012
(E) 01/30/2012
(F) 01/21/2012",date lookup; calendar date today; format MM/DD/YYYY,agent_3,3,3,,0,1,tiiuae__Falcon3-10B-Instruct,,,,False,False,True,True,True
leaderboard_bbh_date_understanding_question_174,bbh_date_understanding,"Jane is celebrating the last day of Jan 2012. What is the date today in MM/DD/YYYY?
Options:
(A) 01/31/2012
(B) 01/29/2012
(C) 02/10/2012
(D) 03/22/2012
(E) 01/30/2012
(F) 01/21/2012",date lookup; calendar date today; format MM/DD/YYYY,agent_4,4,3,,0,1,stabilityai__stablelm-2-12b-chat,,,,False,False,True,True,True
leaderboard_bbh_date_understanding_question_174,bbh_date_understanding,"Jane is celebrating the last day of Jan 2012. What is the date today in MM/DD/YYYY?
Options:
(A) 01/31/2012
(B) 01/29/2012
(C) 02/10/2012
(D) 03/22/2012
(E) 01/30/2012
(F) 01/21/2012",date lookup; calendar date today; format MM/DD/YYYY,agent_5,5,3,,1,1,microsoft__Phi-3-small-8k-instruct,current_time_service,3.0,3.0,False,False,True,True,True
leaderboard_bbh_date_understanding_question_189,bbh_date_understanding,"Tomorrow is 11/12/2019. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 08/21/2019
(B) 11/18/2019
(C) 11/18/2025
(D) 11/18/2011
(E) 02/18/2020
(F) 11/04/2019",date calculation; add 1 week; format date MM/DD/YYYY,agent_1,1,2,,3,1,tiiuae__Falcon3-10B-Instruct,current_time_service | calculator | Date Calculator API&&postCheckDayDiff,0.6666666666666666,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_189,bbh_date_understanding,"Tomorrow is 11/12/2019. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 08/21/2019
(B) 11/18/2019
(C) 11/18/2025
(D) 11/18/2011
(E) 02/18/2020
(F) 11/04/2019",date calculation; add 1 week; format date MM/DD/YYYY,agent_2,2,2,,3,1,stabilityai__stablelm-2-12b-chat,current_time_service | Date Calculator API&&postCheckDayDiff | calculator,0.6666666666666666,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_189,bbh_date_understanding,"Tomorrow is 11/12/2019. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 08/21/2019
(B) 11/18/2019
(C) 11/18/2025
(D) 11/18/2011
(E) 02/18/2020
(F) 11/04/2019",date calculation; add 1 week; format date MM/DD/YYYY,agent_3,3,3,,2,1,microsoft__Phi-3.5-mini-instruct,current_time_service | Date Calculator&&edate,2.5,2.0,False,False,True,False,True
leaderboard_bbh_date_understanding_question_189,bbh_date_understanding,"Tomorrow is 11/12/2019. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 08/21/2019
(B) 11/18/2019
(C) 11/18/2025
(D) 11/18/2011
(E) 02/18/2020
(F) 11/04/2019",date calculation; add 1 week; format date MM/DD/YYYY,agent_4,4,2,,2,1,tiiuae__Falcon3-7B-Instruct,current_time_service | calculator,-0.5,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_189,bbh_date_understanding,"Tomorrow is 11/12/2019. What is the date one week from today in MM/DD/YYYY?
Options:
(A) 08/21/2019
(B) 11/18/2019
(C) 11/18/2025
(D) 11/18/2011
(E) 02/18/2020
(F) 11/04/2019",date calculation; add 1 week; format date MM/DD/YYYY,agent_5,5,3,,0,1,google__gemma-1.1-7b-it,,,,False,False,True,True,True
leaderboard_bbh_date_understanding_question_200,bbh_date_understanding,"In the US, Thanksgiving is on the fourth Thursday of November. Today is the US Thanksgiving of 2001. What is the date tomorrow in MM/DD/YYYY?
Options:
(A) 11/09/2002
(B) 12/07/2002
(C) 11/23/2002
(D) 06/23/2002
(E) 10/15/2002
(F) 08/29/2002",date calculation; convert relative date to MM/DD/YYYY; US Thanksgiving 2001 tomorrow,agent_1,1,2,,2,1,microsoft__Phi-3-small-8k-instruct,current_time_service | Date Calculator API&&postCheckDayDiff,0.0,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_200,bbh_date_understanding,"In the US, Thanksgiving is on the fourth Thursday of November. Today is the US Thanksgiving of 2001. What is the date tomorrow in MM/DD/YYYY?
Options:
(A) 11/09/2002
(B) 12/07/2002
(C) 11/23/2002
(D) 06/23/2002
(E) 10/15/2002
(F) 08/29/2002",date calculation; convert relative date to MM/DD/YYYY; US Thanksgiving 2001 tomorrow,agent_2,2,2,,2,1,microsoft__Phi-3.5-MoE-instruct,current_time_service | Date Calculator API&&postCheckDayDiff,0.0,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_200,bbh_date_understanding,"In the US, Thanksgiving is on the fourth Thursday of November. Today is the US Thanksgiving of 2001. What is the date tomorrow in MM/DD/YYYY?
Options:
(A) 11/09/2002
(B) 12/07/2002
(C) 11/23/2002
(D) 06/23/2002
(E) 10/15/2002
(F) 08/29/2002",date calculation; convert relative date to MM/DD/YYYY; US Thanksgiving 2001 tomorrow,agent_3,3,2,,2,1,google__recurrentgemma-9b-it,current_time_service | Date Calculator&&datedif,-0.5,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_200,bbh_date_understanding,"In the US, Thanksgiving is on the fourth Thursday of November. Today is the US Thanksgiving of 2001. What is the date tomorrow in MM/DD/YYYY?
Options:
(A) 11/09/2002
(B) 12/07/2002
(C) 11/23/2002
(D) 06/23/2002
(E) 10/15/2002
(F) 08/29/2002",date calculation; convert relative date to MM/DD/YYYY; US Thanksgiving 2001 tomorrow,agent_4,4,2,,2,1,google__gemma-1.1-7b-it,current_time_service | Date Calculator&&edate,0.0,-3.0,True,True,False,False,True
leaderboard_bbh_date_understanding_question_200,bbh_date_understanding,"In the US, Thanksgiving is on the fourth Thursday of November. Today is the US Thanksgiving of 2001. What is the date tomorrow in MM/DD/YYYY?
Options:
(A) 11/09/2002
(B) 12/07/2002
(C) 11/23/2002
(D) 06/23/2002
(E) 10/15/2002
(F) 08/29/2002",date calculation; convert relative date to MM/DD/YYYY; US Thanksgiving 2001 tomorrow,agent_5,5,3,,0,1,tiiuae__Falcon3-3B-Instruct,,,,False,False,True,True,True
leaderboard_bbh_disambiguation_qa_question_70,bbh_disambiguation_qa,"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.
Sentence: The worker told the pedestrian that she should avoid the closed portion of the street.
Options:
(A) The worker should avoid the closed portion
(B) The pedestrian should avoid the closed portion
(C) Ambiguous",pronoun antecedent resolution; coreference disambiguation; text classification multiple choice,agent_1,1,3,,0,1,nvidia__AceInstruct-7B,,,,False,False,True,True,True
leaderboard_bbh_disambiguation_qa_question_70,bbh_disambiguation_qa,"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.
Sentence: The worker told the pedestrian that she should avoid the closed portion of the street.
Options:
(A) The worker should avoid the closed portion
(B) The pedestrian should avoid the closed portion
(C) Ambiguous",pronoun antecedent resolution; coreference disambiguation; text classification multiple choice,agent_2,2,3,,0,1,microsoft__Orca-2-7b,,,,False,False,True,True,True
leaderboard_bbh_disambiguation_qa_question_70,bbh_disambiguation_qa,"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.
Sentence: The worker told the pedestrian that she should avoid the closed portion of the street.
Options:
(A) The worker should avoid the closed portion
(B) The pedestrian should avoid the closed portion
(C) Ambiguous",pronoun antecedent resolution; coreference disambiguation; text classification multiple choice,agent_3,3,3,,0,1,tiiuae__falcon-7b-instruct,,,,False,False,True,True,True
leaderboard_bbh_disambiguation_qa_question_70,bbh_disambiguation_qa,"In the following sentences, explain the antecedent of the pronoun (which thing the pronoun refers to), or state that it is ambiguous.
Sentence: The worker told the pedestrian that she should avoid the closed portion of the street.
Options:
(A) The worker should avoid the closed portion
(B) The pedestrian should avoid the closed portion
(C) Ambiguous",pronoun antecedent resolution; coreference disambiguation; text classification multiple choice,agent_4,4,3,,0,1,tiiuae__Falcon3-7B-Instruct,,,,False,False,True,True,True
